t,theta_ec
   8.2799998149275780      ,  -5.8496573005743444E-002
   8.2899998147040606      ,  -5.9765585116288995E-002
   8.2999998144805431      ,  -6.1028620668590092E-002
   8.3099998142570257      ,  -6.2285553359097148E-002
   8.3199998140335083      ,  -6.3536257494546736E-002
   8.3299998138099909      ,  -6.4780608004530893E-002
   8.3399998135864735      ,  -6.6018480454004186E-002
   8.3499998133629560      ,  -6.7249751055727211E-002
   8.3599998131394386      ,  -6.8474296682645291E-002
   8.3699998129159212      ,  -6.9691994880201211E-002
   8.3799998126924038      ,  -7.0902723878580654E-002
   8.3899998124688864      ,  -7.2106362604889201E-002
   8.3999998122453690      ,  -7.3302790695259606E-002
   8.4099998120218515      ,  -7.4491888506888176E-002
   8.4199998117983341      ,  -7.5673537129999052E-002
   8.4299998115748167      ,  -7.6847618399735224E-002
   8.4399998113512993      ,  -7.8014014907974952E-002
   8.4499998111277819      ,  -7.9172610015072628E-002
   8.4599998109042645      ,  -8.0323287861522735E-002
   8.4699998106807470      ,  -8.1465933379545760E-002
   8.4799998104572296      ,  -8.2600432304595017E-002
   8.4899998102337122      ,  -8.3726671186783064E-002
   8.4999998100101948      ,  -8.4844537402226722E-002
   8.5099998097866774      ,  -8.5953919164309431E-002
   8.5199998095631599      ,  -8.7054705534859958E-002
   8.5299998093396425      ,  -8.8146786435246163E-002
   8.5399998091161251      ,  -8.9230052657382888E-002
   8.5499998088926077      ,  -9.0304395874652763E-002
   8.5599998086690903      ,  -9.1369708652738871E-002
   8.5699998084455729      ,  -9.2425884460368160E-002
   8.5799998082220554      ,  -9.3472817679964584E-002
   8.5899998079985380      ,  -9.4510403618210864E-002
   8.5999998077750206      ,  -9.5538538516517821E-002
   8.6099998075515032      ,  -9.6557119561400215E-002
   8.6199998073279858      ,  -9.7566044894758119E-002
   8.6299998071044683      ,  -9.8565213624062703E-002
   8.6399998068809509      ,  -9.9554525832445492E-002
   8.6499998066574335      , -0.10053388258869009     
   8.6599998064339161      , -0.10150318595712524     
   8.6699998062103987      , -0.10246233900741843     
   8.6799998059868813      , -0.10341124582426892     
   8.6899998057633638      , -0.10434981151699926     
   8.6999998055398464      , -0.10527794222904439     
   8.7099998053163290      , -0.10619554514733724     
   8.7199998050928116      , -0.10710252851159009     
   8.7299998048692942      , -0.10799880162347057     
   8.7399998046457767      , -0.10888427485567150     
   8.7499998044222593      , -0.10975885966087361     
   8.7599998041987419      , -0.11062246858060028     
   8.7699998039752245      , -0.11147501525396342     
   8.7799998037517071      , -0.11231641442629949     
   8.7899998035281897      , -0.11314658195769502     
   8.7999998033046722      , -0.11396543483140059     
   8.8099998030811548      , -0.11477289116213249     
   8.8199998028576374      , -0.11556887020426125     
   8.8299998026341200      , -0.11635329235988622     
   8.8399998024106026      , -0.11712607918679534     
   8.8499998021870852      , -0.11788715340630937     
   8.8599998019635677      , -0.11863643891100976     
   8.8699998017400503      , -0.11937386077234940     
   8.8799998015165329      , -0.12009934524814546     
   8.8899998012930155      , -0.12081281978995358     
   8.8999998010694981      , -0.12151421305032278     
   8.9099998008459806      , -0.12220345488993016     
   8.9199998006224632      , -0.12288047638459484     
   8.9299998003989458      , -0.12354520983217038     
   8.9399998001754284      , -0.12419758875931498     
   8.9499997999519110      , -0.12483754792813886     
   8.9599997997283936      , -0.12546502334272799     
   8.9699997995048761      , -0.12607995225554372     
   8.9799997992813587      , -0.12668227317369754     
   8.9899997990578413      , -0.12727192586510030     
   8.9999997988343239      , -0.12784885136448548     
   9.0099997986108065      , -0.12841299197930575     
   9.0199997983872890      , -0.12896429129550213     
   9.0299997981637716      , -0.12950269418314550     
   9.0399997979402542      , -0.13002814680194946     
   9.0499997977167368      , -0.13054059660665451     
   9.0599997974932194      , -0.13103999235228245     
